well,sample,target,task,reporter,quencher,cycle,cycle_mean,cycle_sd,quantity,quantity_mean,quantity_sd,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,comments,high_sd,no_amp,outlier_rg,exp_fail,qPCR_notes,q_group
C1,RPV1E4,RPV,STANDARD,VIC,NFQ-MGB,31.15706062,31.28817558,0.14484337,10000,NA,NA,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
C2,RPV1E4,RPV,STANDARD,VIC,NFQ-MGB,31.26381111,31.28817558,0.14484337,10000,NA,NA,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
C3,RPV1E4,RPV,STANDARD,VIC,NFQ-MGB,31.44365692,31.28817558,0.14484337,10000,NA,NA,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
C4,12RP2,RPV,UNKNOWN,VIC,NFQ-MGB,30.89248466,30.94757271,0.141929939,7176.136719,6870.9375,831.2272339,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
C5,12RP2,RPV,UNKNOWN,VIC,NFQ-MGB,31.10878754,30.94757271,0.141929939,5930.251953,6870.9375,831.2272339,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
C6,12RP2,RPV,UNKNOWN,VIC,NFQ-MGB,30.84144402,30.94757271,0.141929939,7506.422852,6870.9375,831.2272339,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
C7,14RN2,RPV,UNKNOWN,VIC,NFQ-MGB,32.12268829,31.99085808,0.229864597,2425.901367,2763.772705,588.4747314,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
C8,14RN2,RPV,UNKNOWN,VIC,NFQ-MGB,31.72543526,31.99085808,0.229864597,3443.28125,2763.772705,588.4747314,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,Y,NA,35
C9,14RN2,RPV,UNKNOWN,VIC,NFQ-MGB,32.12445068,31.99085808,0.229864597,2422.135254,2763.772705,588.4747314,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
C10,12RC2,RPV,UNKNOWN,VIC,NFQ-MGB,27.67220116,27.82112122,0.129030362,122705.9063,108083.4609,12668.37695,TRUE,0.016566921,TRUE,3,26,NA,N,N,N,N,NA,35
C11,12RC2,RPV,UNKNOWN,VIC,NFQ-MGB,27.89957428,27.82112122,0.129030362,100417.4922,108083.4609,12668.37695,TRUE,0.016566921,TRUE,3,26,NA,N,N,N,N,NA,35
C12,12RC2,RPV,UNKNOWN,VIC,NFQ-MGB,27.89158821,27.82112122,0.129030362,101126.9844,108083.4609,12668.37695,TRUE,0.016566921,TRUE,3,26,NA,N,N,N,N,NA,35
D1,RPV1E5,RPV,STANDARD,VIC,NFQ-MGB,28.78287125,28.72440529,0.101754233,100000,NA,NA,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
D2,RPV1E5,RPV,STANDARD,VIC,NFQ-MGB,28.6069088,28.72440529,0.101754233,100000,NA,NA,TRUE,0.016566921,TRUE,3,26,NA,N,N,N,N,NA,35
D3,RPV1E5,RPV,STANDARD,VIC,NFQ-MGB,28.78343201,28.72440529,0.101754233,100000,NA,NA,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
D4,41RC5,RPV,UNKNOWN,VIC,NFQ-MGB,32.37269592,32.65092468,0.241113976,1946.035767,1546.688599,346.0026855,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
D5,41RC5,RPV,UNKNOWN,VIC,NFQ-MGB,32.78123474,32.65092468,0.241113976,1357.470459,1546.688599,346.0026855,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
D6,41RC5,RPV,UNKNOWN,VIC,NFQ-MGB,32.79884338,32.65092468,0.241113976,1336.559937,1546.688599,346.0026855,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
D7,45RN,RPV,UNKNOWN,VIC,NFQ-MGB,26.50229263,26.26296997,0.322364688,344189.3125,437104.3438,131200.8281,TRUE,0.016566921,TRUE,3,25,NA,N,N,N,N,NA,35
D8,45RN,RPV,UNKNOWN,VIC,NFQ-MGB,26.39021873,26.26296997,0.322364688,379933.8438,437104.3438,131200.8281,TRUE,0.016566921,TRUE,3,25,NA,N,N,N,N,NA,35
D9,45RN,RPV,UNKNOWN,VIC,NFQ-MGB,25.89640427,26.26296997,0.322364688,587189.8125,437104.3438,131200.8281,TRUE,0.016566921,TRUE,3,24,NA,N,N,N,N,NA,35
D10,14RC1,RPV,UNKNOWN,VIC,NFQ-MGB,28.74474525,28.92796898,0.175579712,47666.38672,40883.35547,6376.664063,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
D11,14RC1,RPV,UNKNOWN,VIC,NFQ-MGB,28.94441414,28.92796898,0.175579712,39972.69922,40883.35547,6376.664063,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
D12,14RC1,RPV,UNKNOWN,VIC,NFQ-MGB,29.09474754,28.92796898,0.175579712,35010.97266,40883.35547,6376.664063,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
E1,RPV1E6,RPV,STANDARD,VIC,NFQ-MGB,25.46613312,25.47940636,0.069763988,1000000,NA,NA,TRUE,0.016566921,TRUE,3,23,NA,N,N,N,N,NA,35
E2,RPV1E6,RPV,STANDARD,VIC,NFQ-MGB,25.55485344,25.47940636,0.069763988,1000000,NA,NA,TRUE,0.016566921,TRUE,3,23,NA,N,N,N,N,NA,35
E3,RPV1E6,RPV,STANDARD,VIC,NFQ-MGB,25.41723251,25.47940636,0.069763988,1000000,NA,NA,TRUE,0.016566921,TRUE,3,23,NA,N,N,N,N,NA,35
E4,47RN5,RPV,UNKNOWN,VIC,NFQ-MGB,32.81253815,32.57691193,0.241651848,1320.520142,1650.211304,352.2180786,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
E5,47RN5,RPV,UNKNOWN,VIC,NFQ-MGB,32.32965469,32.57691193,0.241651848,2021.297974,1650.211304,352.2180786,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
E6,47RN5,RPV,UNKNOWN,VIC,NFQ-MGB,32.58854675,32.57691193,0.241651848,1608.815796,1650.211304,352.2180786,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
E7,12RN1,RPV,UNKNOWN,VIC,NFQ-MGB,30.28620529,30.62786865,0.301003277,12246.76953,9284.875,2593.041748,TRUE,0.016566921,TRUE,3,28,NA,N,N,N,N,NA,35
E8,12RN1,RPV,UNKNOWN,VIC,NFQ-MGB,30.85394859,30.62786865,0.301003277,7424.125488,9284.875,2593.041748,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
E9,12RN1,RPV,UNKNOWN,VIC,NFQ-MGB,30.74345398,30.62786865,0.301003277,8183.729004,9284.875,2593.041748,TRUE,0.016566921,TRUE,3,29,NA,N,N,N,N,NA,35
E10,31RN4,RPV,UNKNOWN,VIC,NFQ-MGB,32.41042328,32.52639389,0.177689075,1882.373657,1712.952759,255.5668488,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
E11,31RN4,RPV,UNKNOWN,VIC,NFQ-MGB,32.73096085,32.52639389,0.177689075,1418.98938,1712.952759,255.5668488,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
E12,31RN4,RPV,UNKNOWN,VIC,NFQ-MGB,32.43779373,32.52639389,0.177689075,1837.495605,1712.952759,255.5668488,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
F1,RPV1E7,RPV,STANDARD,VIC,NFQ-MGB,22.08352089,21.93684959,0.153448567,10000000,NA,NA,TRUE,0.016566921,TRUE,3,20,NA,N,N,N,N,NA,35
F2,RPV1E7,RPV,STANDARD,VIC,NFQ-MGB,21.94960403,21.93684959,0.153448567,10000000,NA,NA,TRUE,0.016566921,TRUE,3,20,NA,N,N,N,N,NA,35
F3,RPV1E7,RPV,STANDARD,VIC,NFQ-MGB,21.77742004,21.93684959,0.153448567,10000000,NA,NA,TRUE,0.016566921,TRUE,3,19,NA,N,N,N,N,NA,35
F4,15RC2,RPV,UNKNOWN,VIC,NFQ-MGB,32.61818695,32.82937241,0.209252268,1567.320313,1315.893677,242.3461609,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
F5,15RC2,RPV,UNKNOWN,VIC,NFQ-MGB,32.83329391,32.82937241,0.209252268,1296.576416,1315.893677,242.3461609,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
F6,15RC2,RPV,UNKNOWN,VIC,NFQ-MGB,33.03663635,32.82937241,0.209252268,1083.78418,1315.893677,242.3461609,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
F7,14RP2,RPV,UNKNOWN,VIC,NFQ-MGB,27.66129494,28.23670959,0.501966476,123891.4141,79942.16406,38185.71094,TRUE,0.016566921,TRUE,3,26,NA,N,Y,N,N,NA,35
F8,14RP2,RPV,UNKNOWN,VIC,NFQ-MGB,28.58477402,28.23670959,0.501966476,54886.01172,79942.16406,38185.71094,TRUE,0.016566921,TRUE,3,27,NA,N,Y,N,N,NA,35
F9,14RP2,RPV,UNKNOWN,VIC,NFQ-MGB,28.46406364,28.23670959,0.501966476,61049.05859,79942.16406,38185.71094,TRUE,0.016566921,TRUE,3,26,NA,N,Y,N,N,NA,35
F10,47RC5,RPV,UNKNOWN,VIC,NFQ-MGB,28.46910667,28.5743084,0.219300345,60778.23828,56062.46484,10201.62109,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
F11,47RC5,RPV,UNKNOWN,VIC,NFQ-MGB,28.42742729,28.5743084,0.219300345,63053.06641,56062.46484,10201.62109,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
F12,47RC5,RPV,UNKNOWN,VIC,NFQ-MGB,28.82638741,28.5743084,0.219300345,44356.09375,56062.46484,10201.62109,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
G1,42RNP,RPV,UNKNOWN,VIC,NFQ-MGB,31.83402634,32.3404808,0.567737222,3128.926758,2165.032471,982.2058105,TRUE,0.016566921,TRUE,3,30,NA,N,Y,N,N,NA,35
G2,42RNP,RPV,UNKNOWN,VIC,NFQ-MGB,32.2332077,32.3404808,0.567737222,2200.684326,2165.032471,982.2058105,TRUE,0.016566921,TRUE,3,31,NA,N,Y,N,N,NA,35
G3,42RNP,RPV,UNKNOWN,VIC,NFQ-MGB,32.95419693,32.3404808,0.567737222,1165.485962,2165.032471,982.2058105,TRUE,0.016566921,TRUE,3,31,NA,N,Y,N,N,NA,35
G4,21RN3,RPV,UNKNOWN,VIC,NFQ-MGB,32.25485611,32.0821991,0.853651702,2159.081543,3047.873779,2329.963379,TRUE,0.016566921,TRUE,3,31,NA,N,Y,N,N,NA,35
G5,21RN3,RPV,UNKNOWN,VIC,NFQ-MGB,31.15541458,32.0821991,0.853651702,5691.420898,3047.873779,2329.963379,TRUE,0.016566921,TRUE,3,29,NA,N,Y,N,N,NA,35
G6,21RN3,RPV,UNKNOWN,VIC,NFQ-MGB,32.83632278,32.0821991,0.853651702,1293.118774,3047.873779,2329.963379,TRUE,0.016566921,TRUE,3,31,NA,N,Y,N,N,NA,35
G7,16RC2,RPV,UNKNOWN,VIC,NFQ-MGB,28.71092606,28.65367126,0.239529803,49108.97266,52440.37891,11393.16211,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
G8,16RC2,RPV,UNKNOWN,VIC,NFQ-MGB,28.85938644,28.65367126,0.239529803,43084.26563,52440.37891,11393.16211,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
G9,16RC2,RPV,UNKNOWN,VIC,NFQ-MGB,28.3907032,28.65367126,0.239529803,65127.89844,52440.37891,11393.16211,TRUE,0.016566921,TRUE,3,27,NA,N,N,N,N,NA,35
G10,28RP3,RPV,UNKNOWN,VIC,NFQ-MGB,42.72475433,41.08788681,1.444870949,0.211630568,1.337103844,1.07734251,TRUE,0.016566921,TRUE,3,41,NA,N,Y,N,N,NA,35
G11,28RP3,RPV,UNKNOWN,VIC,NFQ-MGB,39.9899025,41.08788681,1.444870949,2.358805895,1.337103844,1.07734251,TRUE,0.016566921,TRUE,3,38,NA,N,Y,N,N,NA,35
G12,28RP3,RPV,UNKNOWN,VIC,NFQ-MGB,40.54899979,41.08788681,1.444870949,1.440875053,1.337103844,1.07734251,TRUE,0.016566921,TRUE,3,39,NA,N,Y,N,N,NA,35
H1,48RP,RPV,UNKNOWN,VIC,NFQ-MGB,33.66596603,33.61520386,0.307690024,622.2809448,667.1729126,184.9563751,TRUE,0.016566921,TRUE,3,32,NA,N,N,N,N,NA,35
H2,48RP,RPV,UNKNOWN,VIC,NFQ-MGB,33.28528595,33.61520386,0.307690024,870.4431763,667.1729126,184.9563751,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
H3,48RP,RPV,UNKNOWN,VIC,NFQ-MGB,33.89435196,33.61520386,0.307690024,508.7947693,667.1729126,184.9563751,TRUE,0.016566921,TRUE,3,32,NA,N,N,N,N,NA,35
H4,21RP3,RPV,UNKNOWN,VIC,NFQ-MGB,32.43275452,32.60912704,0.162548646,1845.677002,1590.870117,232.0183258,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
H5,21RP3,RPV,UNKNOWN,VIC,NFQ-MGB,32.641716,32.60912704,0.162548646,1535.143677,1590.870117,232.0183258,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
H6,21RP3,RPV,UNKNOWN,VIC,NFQ-MGB,32.75291443,32.60912704,0.162548646,1391.789673,1590.870117,232.0183258,TRUE,0.016566921,TRUE,3,31,NA,N,N,N,N,NA,35
H7,12RN2,RPV,UNKNOWN,VIC,NFQ-MGB,31.94072151,31.91538239,0.155416176,2848.027588,2930.818115,407.0709229,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
H8,12RN2,RPV,UNKNOWN,VIC,NFQ-MGB,32.05657196,31.91538239,0.155416176,2571.506592,2930.818115,407.0709229,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
H9,12RN2,RPV,UNKNOWN,VIC,NFQ-MGB,31.74885368,31.91538239,0.155416176,3372.92041,2930.818115,407.0709229,TRUE,0.016566921,TRUE,3,30,NA,N,N,N,N,NA,35
H10,17RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,27.51742554,27.55612946,0.189650103,140645.4219,137176.125,22293.27539,TRUE,0.016566921,TRUE,3,26,NA,N,N,N,N,NA,35
H11,17RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,27.38881683,27.55612946,0.189650103,157531.3594,137176.125,22293.27539,TRUE,0.016566921,TRUE,3,24,NA,N,N,N,N,NA,35
H12,17RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,27.762146,27.55612946,0.189650103,113351.5859,137176.125,22293.27539,TRUE,0.016566921,TRUE,3,26,NA,N,N,N,N,NA,35
A1,NTC PAV,PAV,NTC,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,N,N,N,NA,36
A2,NTC PAV,PAV,NTC,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,N,N,N,NA,36
A3,NTC PAV,PAV,NTC,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,N,N,N,NA,36
A4,35PN4 Rt,PAV,UNKNOWN,FAM,NFQ-MGB,38.62268829,39.50350189,0.807236552,6925.101563,4255.79834,2366.799805,TRUE,0.073377516,TRUE,3,35,NA,Y,N,N,N,NA,36
A5,35PN4 Rt,PAV,UNKNOWN,FAM,NFQ-MGB,40.20802307,39.50350189,0.807236552,2413.351807,4255.79834,2366.799805,TRUE,0.073377516,TRUE,3,36,NA,Y,N,N,N,NA,36
A6,35PN4 Rt,PAV,UNKNOWN,FAM,NFQ-MGB,39.67979431,39.50350189,0.807236552,3428.941162,4255.79834,2366.799805,TRUE,0.073377516,TRUE,3,36,NA,Y,N,N,N,NA,36
A7,53PL6,PAV,UNKNOWN,FAM,NFQ-MGB,36.39162445,36.75107956,0.470551997,30528.27734,24789.58008,7085.893555,TRUE,0.073377516,TRUE,3,32,NA,N,N,N,N,NA,36
A8,53PL6,PAV,UNKNOWN,FAM,NFQ-MGB,37.28367233,36.75107956,0.470551997,16869.44922,24789.58008,7085.893555,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
A9,53PL6,PAV,UNKNOWN,FAM,NFQ-MGB,36.57794571,36.75107956,0.470551997,26971.01563,24789.58008,7085.893555,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
A10,54PP6,PAV,UNKNOWN,FAM,NFQ-MGB,36.90321732,36.44877243,0.633159637,21725.35547,31281.38086,14151.16016,TRUE,0.073377516,TRUE,3,33,NA,Y,N,N,N,NA,36
A11,54PP6,PAV,UNKNOWN,FAM,NFQ-MGB,36.7175293,36.44877243,0.633159637,24580.4043,31281.38086,14151.16016,TRUE,0.073377516,TRUE,3,33,NA,Y,N,N,N,NA,36
A12,54PP6,PAV,UNKNOWN,FAM,NFQ-MGB,35.72556305,36.44877243,0.633159637,47538.37891,31281.38086,14151.16016,TRUE,0.073377516,TRUE,3,32,NA,Y,N,N,N,NA,36
B1,PAV1E7,PAV,STANDARD,FAM,NFQ-MGB,27.88806534,27.81024742,0.074124083,10000000,NA,NA,TRUE,0.073377516,TRUE,3,24,NA,N,N,N,N,NA,36
B2,PAV1E7,PAV,STANDARD,FAM,NFQ-MGB,27.80220795,27.81024742,0.074124083,10000000,NA,NA,TRUE,0.073377516,TRUE,3,24,NA,N,N,N,N,NA,36
B3,PAV1E7,PAV,STANDARD,FAM,NFQ-MGB,27.74047279,27.81024742,0.074124083,10000000,NA,NA,TRUE,0.073377516,TRUE,3,24,NA,N,N,N,N,NA,36
B4,51PN6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
B5,51PN6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
B6,51PN6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
B7,53PL7,PAV,UNKNOWN,FAM,NFQ-MGB,36.54171371,37.19758987,0.621822894,27628.68555,18921.05469,7922.322754,TRUE,0.073377516,TRUE,3,33,NA,Y,N,N,N,NA,36
B8,53PL7,PAV,UNKNOWN,FAM,NFQ-MGB,37.27248383,37.19758987,0.621822894,16995.41797,18921.05469,7922.322754,TRUE,0.073377516,TRUE,3,33,NA,Y,N,N,N,NA,36
B9,53PL7,PAV,UNKNOWN,FAM,NFQ-MGB,37.7785759,37.19758987,0.621822894,12139.05762,18921.05469,7922.322754,TRUE,0.073377516,TRUE,3,34,NA,Y,N,N,N,NA,36
B10,55PL6,PAV,UNKNOWN,FAM,NFQ-MGB,37.32526779,37.66993332,0.391049445,16409.26563,13336.63281,3307.193848,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
B11,55PL6,PAV,UNKNOWN,FAM,NFQ-MGB,38.09489822,37.66993332,0.391049445,9836.460938,13336.63281,3307.193848,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
B12,55PL6,PAV,UNKNOWN,FAM,NFQ-MGB,37.5896225,37.66993332,0.391049445,13764.16992,13336.63281,3307.193848,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
C1,PAV1E6,PAV,STANDARD,FAM,NFQ-MGB,30.88681221,30.82181549,0.056339521,1000000,NA,NA,TRUE,0.073377516,TRUE,3,27,NA,N,N,N,N,NA,36
C2,PAV1E6,PAV,STANDARD,FAM,NFQ-MGB,30.7917347,30.82181549,0.056339521,1000000,NA,NA,TRUE,0.073377516,TRUE,3,27,NA,N,N,N,N,NA,36
C3,PAV1E6,PAV,STANDARD,FAM,NFQ-MGB,30.78690338,30.82181549,0.056339521,1000000,NA,NA,TRUE,0.073377516,TRUE,3,27,NA,N,N,N,N,NA,36
C4,51PNP6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,42.19845581,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
C5,51PNP6,PAV,UNKNOWN,FAM,NFQ-MGB,42.19845581,42.19845581,NA,642.4403076,642.4403076,NA,TRUE,0.073377516,TRUE,3,38,NA,N,N,N,N,NA,36
C6,51PNP6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,42.19845581,NA,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
C7,53PN6,PAV,UNKNOWN,FAM,NFQ-MGB,36.87122345,36.77646255,0.134932071,22192.48438,23700.28906,2174.405273,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
C8,53PN6,PAV,UNKNOWN,FAM,NFQ-MGB,36.62197495,36.77646255,0.134932071,26192.84961,23700.28906,2174.405273,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
C9,53PN6,PAV,UNKNOWN,FAM,NFQ-MGB,36.83618927,36.77646255,0.134932071,22715.5332,23700.28906,2174.405273,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
C10,55PL7,PAV,UNKNOWN,FAM,NFQ-MGB,37.0778923,37.44389343,0.477666736,19343.05469,15653.08301,4536.971191,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
C11,55PL7,PAV,UNKNOWN,FAM,NFQ-MGB,37.98424149,37.44389343,0.477666736,10587.50977,15653.08301,4536.971191,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
C12,55PL7,PAV,UNKNOWN,FAM,NFQ-MGB,37.26954269,37.44389343,0.477666736,17028.6875,15653.08301,4536.971191,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
D1,PAV1E5,PAV,STANDARD,FAM,NFQ-MGB,34.81204987,34.69797897,0.162913024,100000,NA,NA,TRUE,0.073377516,TRUE,3,31,NA,N,N,N,N,NA,36
D2,PAV1E5,PAV,STANDARD,FAM,NFQ-MGB,34.77049255,34.69797897,0.162913024,100000,NA,NA,TRUE,0.073377516,TRUE,3,31,NA,N,N,N,N,NA,36
D3,PAV1E5,PAV,STANDARD,FAM,NFQ-MGB,34.51140213,34.69797897,0.162913024,100000,NA,NA,TRUE,0.073377516,TRUE,3,31,NA,N,N,N,N,NA,36
D4,51PP6,PAV,UNKNOWN,FAM,NFQ-MGB,41.76225281,41.88378906,0.171875522,858.6129761,794.5438232,90.60742188,TRUE,0.073377516,TRUE,3,38,NA,N,N,N,N,NA,36
D5,51PP6,PAV,UNKNOWN,FAM,NFQ-MGB,42.0053215,41.88378906,0.171875522,730.4747314,794.5438232,90.60742188,TRUE,0.073377516,TRUE,3,38,NA,N,N,N,N,NA,36
D6,51PP6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,41.88378906,0.171875522,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
D7,53PN7,PAV,UNKNOWN,FAM,NFQ-MGB,38.810215,38.46908951,0.335177839,6113.262695,7796.748535,1716.584106,TRUE,0.073377516,TRUE,3,35,NA,N,N,N,N,NA,36
D8,53PN7,PAV,UNKNOWN,FAM,NFQ-MGB,38.4568634,38.46908951,0.335177839,7732.36377,7796.748535,1716.584106,TRUE,0.073377516,TRUE,3,35,NA,N,N,N,N,NA,36
D9,53PN7,PAV,UNKNOWN,FAM,NFQ-MGB,38.14019394,38.46908951,0.335177839,9544.619141,7796.748535,1716.584106,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
D10,55PN6,PAV,UNKNOWN,FAM,NFQ-MGB,36.04180145,35.84939194,0.223299026,38523.21484,44108.66797,6689.452637,TRUE,0.073377516,TRUE,3,32,NA,N,N,N,N,NA,36
D11,55PN6,PAV,UNKNOWN,FAM,NFQ-MGB,35.60453796,35.84939194,0.223299026,51522.08594,44108.66797,6689.452637,TRUE,0.073377516,TRUE,3,31,NA,N,N,N,N,NA,36
D12,55PN6,PAV,UNKNOWN,FAM,NFQ-MGB,35.90183258,35.84939194,0.223299026,42280.69141,44108.66797,6689.452637,TRUE,0.073377516,TRUE,3,32,NA,N,N,N,N,NA,36
E1,PAV1E4,PAV,STANDARD,FAM,NFQ-MGB,38.6999321,38.33633804,0.57080549,10000,NA,NA,TRUE,0.073377516,TRUE,3,35,NA,Y,N,N,N,NA,36
E2,PAV1E4,PAV,STANDARD,FAM,NFQ-MGB,38.63063812,38.33633804,0.57080549,10000,NA,NA,TRUE,0.073377516,TRUE,3,35,NA,Y,N,N,N,NA,36
E3,PAV1E4,PAV,STANDARD,FAM,NFQ-MGB,37.67844391,38.33633804,0.57080549,10000,NA,NA,TRUE,0.073377516,TRUE,3,34,NA,Y,N,N,N,NA,36
E4,52PL6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,41.03924179,0.901136041,NA,NA,NA,TRUE,0.073377516,TRUE,3,49,NA,N,Y,N,Y,NA,36
E5,52PL6,PAV,UNKNOWN,FAM,NFQ-MGB,40.40204239,41.03924179,0.901136041,2121.253662,1515.141357,857.1723022,TRUE,0.073377516,TRUE,3,37,NA,Y,N,N,N,NA,36
E6,52PL6,PAV,UNKNOWN,FAM,NFQ-MGB,41.67644119,41.03924179,0.901136041,909.0289917,1515.141357,857.1723022,TRUE,0.073377516,TRUE,3,38,NA,Y,N,N,N,NA,36
E7,53PP6,PAV,UNKNOWN,FAM,NFQ-MGB,37.52042007,37.58764648,0.131922424,14412.32324,13817.03125,1180.494629,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
E8,53PP6,PAV,UNKNOWN,FAM,NFQ-MGB,37.50288391,37.58764648,0.131922424,14581.3584,13817.03125,1180.494629,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
E9,53PP6,PAV,UNKNOWN,FAM,NFQ-MGB,37.7396431,37.58764648,0.131922424,12457.41113,13817.03125,1180.494629,TRUE,0.073377516,TRUE,3,34,NA,N,N,N,N,NA,36
E10,55PNP6,PAV,UNKNOWN,FAM,NFQ-MGB,36.65395737,36.57397842,0.16753903,25641.71289,27156.51758,3111.845459,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
E11,55PNP6,PAV,UNKNOWN,FAM,NFQ-MGB,36.68654251,36.57397842,0.16753903,25092.11328,27156.51758,3111.845459,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
E12,55PNP6,PAV,UNKNOWN,FAM,NFQ-MGB,36.38143921,36.57397842,0.16753903,30735.73047,27156.51758,3111.845459,TRUE,0.073377516,TRUE,3,33,NA,N,N,N,N,NA,36
F1,PAV1E3,PAV,STANDARD,FAM,NFQ-MGB,40.20125198,41.36784744,1.011216521,1000,NA,NA,TRUE,0.073377516,TRUE,3,36,NA,Y,N,N,N,NA,36
F2,PAV1E3,PAV,STANDARD,FAM,NFQ-MGB,41.90816116,41.36784744,1.011216521,1000,NA,NA,TRUE,0.073377516,TRUE,3,38,NA,Y,N,N,N,NA,36
F3,PAV1E3,PAV,STANDARD,FAM,NFQ-MGB,41.994133,41.36784744,1.011216521,1000,NA,NA,TRUE,0.073377516,TRUE,3,38,NA,Y,N,N,N,NA,36
