param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,H_n,1.4379284244047779,+N,H,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_b_n,4.572395371641697,+N,PAV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_c_n,8.074456670583514,+N,RPV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_n_p,4.1305748861861076e-10,+P,R_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_p_p,3.90552758748864e-9,+P,R_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_n_p,0.010999172838121627,+P,Q_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_p_p,7.535606750015022e-5,+P,Q_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,H_p,44.99707379128635,+P,H,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_b_p,4.570774158572272,+P,PAV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_c_p,9.320818872010154,+P,RPV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_n_np,2.103720328587375e-8,+N+P,R_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_p_np,3.9055224033615035e-9,+N+P,R_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_n_np,0.010999210531151785,+N+P,Q_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_p_np,7.53560211302243e-5,+N+P,Q_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,H_np,44.99713645947557,+N+P,H,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_b_np,4.570918872539794,+N+P,PAV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_c_np,9.899639719445158,+N+P,RPV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VbH_low,4.729177340212085,low,PAV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VbH_n,4.730129099966285,+N,PAV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VbH_p,6.223947021417908,+P,PAV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VbH_np,6.224092344035101,+N+P,PAV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VcH_low,7.639424858741469,low,RPV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VcH_n,8.232193938228418,+N,RPV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VcH_p,10.974003143857782,+P,RPV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,VcH_np,11.552824596291032,+N+P,RPV_pop,pop
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_n_low,1.2929195255199672e-8,low,R_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,R_p_low,2.384595590533742e-9,low,R_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_n_low,0.010999518893854325,low,Q_n,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,Q_p_low,7.482205500889757e-5,low,Q_p,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,H_low,1.4379278316685382,low,H,NA
z_nb,1e-4,z_nc,5.336699231206302e-18,RPV,500,V_b_low,4.571443798676753,low,PAV_conc,con
