param_foc1,param_val1,param_foc2,param_val2,time,variable,value,nutrient,variable2,value2,abund_type
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_n_p,0.004585671699051559,+P,Q_n,0.004585671699051559,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_p_p,0.001962139525262578,+P,Q_p,0.001962139525262578,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,H_p,0.137306104053246,+P,H,0.137306104053246,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_b_p,0,+P,PAV_conc,0,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_c_p,9818009.783932937,+P,RPV_conc,6.992023504785647,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_n_np,7.165183330467296e-6,+N+P,R_n,7.165183330467296e-6,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_p_np,1.208496198166119e-6,+N+P,R_p,1.208496198166119e-6,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_n_np,0.012181667132741025,+N+P,Q_n,0.012181667132741025,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_p_np,0.0017500284880409794,+N+P,Q_p,0.0017500284880409794,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,H_np,0.1540346677190892,+N+P,H,0.1540346677190892,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_b_np,0,+N+P,PAV_conc,0,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_c_np,13887813.886754813,+N+P,RPV_conc,7.142633919079774,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VbH_low,0,low,PAV_pop,0,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VbH_n,0,+N,PAV_pop,0,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VbH_p,0,+P,PAV_pop,0,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VbH_np,0,+N+P,PAV_pop,0,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VcH_low,1348072.6729884832,low,RPV_pop,6.129713627286878,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VcH_n,1992374.1761573872,+N,RPV_pop,6.299371122035939,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VcH_p,1348072.6729884832,+P,RPV_pop,6.129713627286878,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,VcH_np,2139204.7973908302,+N+P,RPV_pop,6.330252566886606,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_n_low,1.3743431482130497e-7,low,R_n,1.3743431482130497e-7,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_p_low,2.5387879946116446e-8,low,R_p,2.5387879946116446e-8,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_n_low,0.004585671552676911,low,Q_n,0.004585671552676911,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_p_low,6.384844039244188e-4,low,Q_p,6.384844039244188e-4,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,H_low,0.1373061037429773,low,H,0.1373061037429773,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_b_low,0,low,PAV_conc,0,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_c_low,9818009.71515009,low,RPV_conc,6.992023501743074,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_n_n,7.306417040489056e-6,+N,R_n,7.306417040489056e-6,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_p_n,2.3039397667448697e-8,+N,R_p,2.3039397667448697e-8,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_n_n,0.012393849221281256,+N,Q_n,0.012393849221281256,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_p_n,5.791153075542166e-4,+N,Q_p,5.791153075542166e-4,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,H_n,0.15138624835487832,+N,H,0.15138624835487832,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_b_n,0,+N,PAV_conc,0,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_c_n,13160866.219197113,+N,RPV_conc,7.1192845075228375,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_n_p,1.3743431482130497e-7,+P,R_n,1.3743431482130497e-7,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_p_p,1.3610607331049287e-6,+P,R_p,1.3610607331049287e-6,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_n_p,0.004585671552676911,+P,Q_n,0.004585671552676911,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_p_p,0.001962139505703288,+P,Q_p,0.001962139505703288,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,H_p,0.1373061037429773,+P,H,0.1373061037429773,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_b_p,0,+P,PAV_conc,0,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_c_p,9818009.71515009,+P,RPV_conc,6.992023501743074,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_n_np,7.165183334027135e-6,+N+P,R_n,7.165183334027135e-6,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,R_p_np,1.2084961987082302e-6,+N+P,R_p,1.2084961987082302e-6,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_n_np,0.012181666923230828,+N+P,Q_n,0.012181666923230828,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,Q_p_np,0.0017500284559466874,+N+P,Q_p,0.0017500284559466874,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,H_np,0.15403466764944027,+N+P,H,0.15403466764944027,NA
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_b_np,0,+N+P,PAV_conc,0,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,V_c_np,13887813.867276886,+N+P,RPV_conc,7.1426339184706675,con
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VbH_low,0,low,PAV_pop,0,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VbH_n,0,+N,PAV_pop,0,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VbH_p,0,+P,PAV_pop,0,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VbH_np,0,+N+P,PAV_pop,0,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VcH_low,1348072.6604979574,low,RPV_pop,6.129713623262939,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VcH_n,1992374.1620247026,+N,RPV_pop,6.299371118955321,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VcH_p,1348072.6604979574,+P,RPV_pop,6.129713623262939,pop
z_nc,3.082797237645216e-17,z_pc,4.71486636345739e-18,23,VcH_np,2139204.793423283,+N+P,RPV_pop,6.3302525660811275,pop
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_n_low,1.3743431532201224e-7,low,R_n,1.3743431532201224e-7,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_p_low,2.538788003742289e-8,low,R_p,2.538788003742289e-8,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_n_low,0.004585671307236637,low,Q_n,0.004585671307236637,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_p_low,6.384843661481023e-4,low,Q_p,6.384843661481023e-4,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,H_low,0.13730610322275946,low,H,0.13730610322275946,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_b_low,0,low,PAV_conc,0,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_c_low,9818009.599838186,low,RPV_conc,6.992023496642314,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_n_n,7.3064170635958985e-6,+N,R_n,7.3064170635958985e-6,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_p_n,2.3039397730736223e-8,+N,R_p,2.3039397730736223e-8,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_n_n,0.01239384891325217,+N,Q_n,0.01239384891325217,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,Q_p_n,5.791152566502448e-4,+N,Q_p,5.791152566502448e-4,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,H_n,0.15138624791598584,+N,H,0.15138624791598584,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_b_n,0,+N,PAV_conc,0,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,V_c_n,13160866.10091772,+N,RPV_conc,7.1192845036197445,con
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_n_p,1.3743431532201224e-7,+P,R_n,1.3743431532201224e-7,NA
z_nc,5.169335945593476e-17,z_pc,7.90604321090767e-18,23,R_p_p,1.3610607382007865e-6,+P,R_p,1.3610607382007865e-6,NA
