well,sample,target,task,reporter,quencher,cycle,cycle_mean,cycle_sd,quantity,quantity_mean,quantity_sd,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,comments,high_sd,no_amp,outlier_rg,exp_fail,q_group
B8,S3R LR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,36.07606888,36.50440979,0.490002871,2842.996582,2227.627197,660.5145874,TRUE,0.013750629,TRUE,3,35,NA,N,N,N,N,20
B8,S3R LR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.69828606,22.63288307,0.067710429,16078856,16760075,710901,TRUE,0.021432468,TRUE,3,21,NA,N,N,N,N,20
B9,S3R LR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,36.39843369,36.50440979,0.490002871,2310.160645,2227.627197,660.5145874,TRUE,0.013750629,TRUE,3,35,NA,N,N,N,N,20
B9,S3R LR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.56307983,22.63288307,0.067710429,17497340,16760075,710901,TRUE,0.021432468,TRUE,3,21,NA,N,N,N,N,20
B10,S3R NPR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
B10,S3R NPR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.33764076,22.4361515,0.123588182,20146180,18979940,1440805.75,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
B11,S3R NPR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
B11,S3R NPR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.39599228,22.4361515,0.123588182,19424358,18979940,1440805.75,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
B12,S3R NPR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
B12,S3R NPR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.57482719,22.4361515,0.123588182,17369282,18979940,1440805.75,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
C1,PAV 1e5,PAV,STANDARD,FAM,NFQ-MGB,30.66460609,30.6007309,0.056608964,100000,NA,NA,TRUE,0.013750629,TRUE,3,29,NA,N,Y,N,Y,20
C1,PAV 1e5,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
C2,PAV 1e5,PAV,STANDARD,FAM,NFQ-MGB,30.58081245,30.6007309,0.056608964,100000,NA,NA,TRUE,0.013750629,TRUE,3,29,NA,N,Y,N,Y,20
C2,PAV 1e5,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
C3,PAV 1e5,PAV,STANDARD,FAM,NFQ-MGB,30.55677223,30.6007309,0.056608964,100000,NA,NA,TRUE,0.013750629,TRUE,3,29,NA,N,Y,N,Y,20
C3,PAV 1e5,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
C4,RPV 1e5,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C4,RPV 1e5,RPV,STANDARD,VIC,NFQ-MGB,30.69988823,30.68556404,0.113084309,100000,NA,NA,TRUE,0.021432468,TRUE,3,29,NA,N,Y,N,Y,20
C5,RPV 1e5,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C5,RPV 1e5,RPV,STANDARD,VIC,NFQ-MGB,30.56600189,30.68556404,0.113084309,100000,NA,NA,TRUE,0.021432468,TRUE,3,28,NA,N,Y,N,Y,20
C6,RPV 1e5,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C6,RPV 1e5,RPV,STANDARD,VIC,NFQ-MGB,30.79080582,30.68556404,0.113084309,100000,NA,NA,TRUE,0.021432468,TRUE,3,29,NA,N,Y,N,Y,20
C7,S3R NPR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,40.41143417,40.70458984,0.414582014,174.419632,147.0003052,38.77679443,TRUE,0.013750629,TRUE,3,39,NA,N,N,N,N,20
C7,S3R NPR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.98349953,22.7742157,0.225618318,13452469,15436109,2201653.75,TRUE,0.021432468,TRUE,3,21,NA,N,N,N,N,20
C8,S3R NPR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,40.70458984,0.414582014,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C8,S3R NPR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.80394173,22.7742157,0.225618318,15050921,15436109,2201653.75,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
C9,S3R NPR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,40.9977417,40.70458984,0.414582014,119.5809631,147.0003052,38.77679443,TRUE,0.013750629,TRUE,3,38,NA,N,N,N,N,20
C9,S3R NPR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.53520966,22.7742157,0.225618318,17804940,15436109,2201653.75,TRUE,0.021432468,TRUE,3,21,NA,N,N,N,N,20
C10,S3R PR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C10,S3R PR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.9635849,21.9215107,0.154084459,25454940,26215408,2568392.25,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
C11,S3R PR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C11,S3R PR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.75076103,21.9215107,0.154084459,29078162,26215408,2568392.25,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
C12,S3R PR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
C12,S3R PR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.05018997,21.9215107,0.154084459,24113122,26215408,2568392.25,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
D1,PAV 1e6,PAV,STANDARD,FAM,NFQ-MGB,26.8596611,26.83728027,0.094987273,1000000,NA,NA,TRUE,0.013750629,TRUE,3,25,NA,N,Y,N,Y,20
D1,PAV 1e6,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
D2,PAV 1e6,PAV,STANDARD,FAM,NFQ-MGB,26.91908073,26.83728027,0.094987273,1000000,NA,NA,TRUE,0.013750629,TRUE,3,26,NA,N,Y,N,Y,20
D2,PAV 1e6,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
D3,PAV 1e6,PAV,STANDARD,FAM,NFQ-MGB,26.7331028,26.83728027,0.094987273,1000000,NA,NA,TRUE,0.013750629,TRUE,3,25,NA,N,Y,N,Y,20
D3,PAV 1e6,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
D4,RPV 1e6,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D4,RPV 1e6,RPV,STANDARD,VIC,NFQ-MGB,26.81846809,27.02349854,0.236272514,1000000,NA,NA,TRUE,0.021432468,TRUE,3,25,NA,N,Y,N,Y,20
D5,RPV 1e6,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D5,RPV 1e6,RPV,STANDARD,VIC,NFQ-MGB,26.97013855,27.02349854,0.236272514,1000000,NA,NA,TRUE,0.021432468,TRUE,3,25,NA,N,Y,N,Y,20
D6,RPV 1e6,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D6,RPV 1e6,RPV,STANDARD,VIC,NFQ-MGB,27.28188705,27.02349854,0.236272514,1000000,NA,NA,TRUE,0.021432468,TRUE,3,25,NA,N,Y,N,Y,20
D7,S35 NPR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D7,S35 NPR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.95625114,21.83895874,0.10174711,25571938,27554626,1720241.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
D8,S35 NPR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D8,S35 NPR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.77445221,21.83895874,0.10174711,28650574,27554626,1720241.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
D9,S35 NPR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D9,S35 NPR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.78617287,21.83895874,0.10174711,28441366,27554626,1720241.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
D10,S3R LR5I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
D10,S3R LR5I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.7495842,22.571558,0.243744239,15571287,17543354,2767181.75,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
D11,S3R LR5I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,N,N,Y,20
D11,S3R LR5I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.29375648,22.571558,0.243744239,20706658,17543354,2767181.75,TRUE,0.021432468,TRUE,3,20,NA,N,N,N,Y,20
D12,S3R LR5I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,N,N,Y,20
D12,S3R LR5I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.67133522,22.571558,0.243744239,16352116,17543354,2767181.75,TRUE,0.021432468,TRUE,3,21,NA,N,N,N,Y,20
E1,PAV 1e7,PAV,STANDARD,FAM,NFQ-MGB,23.30815506,23.41193199,0.097835764,10000000,NA,NA,TRUE,0.013750629,TRUE,3,22,NA,N,Y,N,Y,20
E1,PAV 1e7,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.95012665,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
E2,PAV 1e7,PAV,STANDARD,FAM,NFQ-MGB,23.42515373,23.41193199,0.097835764,10000000,NA,NA,TRUE,0.013750629,TRUE,3,22,NA,N,N,N,N,20
E2,PAV 1e7,RPV,UNKNOWN,VIC,NFQ-MGB,39.95012665,39.95012665,NA,332.1317444,332.1317444,NA,TRUE,0.021432468,TRUE,3,37,NA,N,N,N,N,20
E3,PAV 1e7,PAV,STANDARD,FAM,NFQ-MGB,23.50248146,23.41193199,0.097835764,10000000,NA,NA,TRUE,0.013750629,TRUE,3,22,NA,N,Y,N,Y,20
E3,PAV 1e7,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.95012665,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,Y,N,Y,20
E4,RPV 1e7,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E4,RPV 1e7,RPV,STANDARD,VIC,NFQ-MGB,23.82962418,23.77196693,0.130381152,10000000,NA,NA,TRUE,0.021432468,TRUE,3,22,NA,N,Y,N,Y,20
E5,RPV 1e7,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E5,RPV 1e7,RPV,STANDARD,VIC,NFQ-MGB,23.86358261,23.77196693,0.130381152,10000000,NA,NA,TRUE,0.021432468,TRUE,3,22,NA,N,Y,N,Y,20
E6,RPV 1e7,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E6,RPV 1e7,RPV,STANDARD,VIC,NFQ-MGB,23.62269974,23.77196693,0.130381152,10000000,NA,NA,TRUE,0.021432468,TRUE,3,22,NA,N,Y,N,Y,20
E7,S3R NR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E7,S3R NR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.12610817,21.90905762,0.294340163,22995186,26645250,5102590.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
E8,S3R NR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E8,S3R NR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.57403183,21.90905762,0.294340163,32475804,26645250,5102590.5,TRUE,0.021432468,TRUE,3,19,NA,N,Y,N,Y,20
E9,S3R NR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E9,S3R NR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.02703667,21.90905762,0.294340163,24464762,26645250,5102590.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
E10,S3R NR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E10,S3R NR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,23.03035927,22.78176117,0.239402235,13064015,15374631,2274223,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
E11,S3R NR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E11,S3R NR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.76216698,22.78176117,0.239402235,15449254,15374631,2274223,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
E12,S3R NR5S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
E12,S3R NR5S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.55275917,22.78176117,0.239402235,17610624,15374631,2274223,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
F1,NTC,PAV,NTC,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,N,N,N,20
F1,NTC,RPV,NTC,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,N,N,N,20
F2,NTC,PAV,NTC,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,N,N,N,20
F2,NTC,RPV,NTC,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,N,N,N,20
F3,NTC,PAV,NTC,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,N,N,N,20
F3,NTC,RPV,NTC,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021432468,TRUE,3,44,NA,N,N,N,N,20
F4,RPV 1e8,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
F4,RPV 1e8,RPV,STANDARD,VIC,NFQ-MGB,19.77098846,19.64473534,0.112880275,100000000,NA,NA,TRUE,0.021432468,TRUE,3,18,NA,N,Y,N,Y,20
F5,RPV 1e8,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
F5,RPV 1e8,RPV,STANDARD,VIC,NFQ-MGB,19.60965729,19.64473534,0.112880275,100000000,NA,NA,TRUE,0.021432468,TRUE,3,17,NA,N,Y,N,Y,20
F6,RPV 1e8,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
F6,RPV 1e8,RPV,STANDARD,VIC,NFQ-MGB,19.55355644,19.64473534,0.112880275,100000000,NA,NA,TRUE,0.021432468,TRUE,3,18,NA,N,Y,N,Y,20
F7,S3R PR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,41.13514328,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
F7,S3R PR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.07731438,22.33631706,0.298168361,23707594,20392526,3672314,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
F8,S3R PR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,41.13514328,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
F8,S3R PR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.66226768,22.33631706,0.298168361,16445094,20392526,3672314,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
F9,S3R PR4I1,PAV,UNKNOWN,FAM,NFQ-MGB,41.13514328,41.13514328,NA,109.4571533,109.4571533,NA,TRUE,0.013750629,TRUE,3,38,NA,N,N,N,N,20
F9,S3R PR4I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.26936531,22.33631706,0.298168361,21024890,20392526,3672314,TRUE,0.021432468,TRUE,3,20,NA,N,N,N,N,20
F10,S3R PP4S1,PAV,UNKNOWN,FAM,NFQ-MGB,36.89935684,35.86175919,0.944124937,1673.333862,3649.305908,1912.941406,TRUE,0.013750629,TRUE,3,34,NA,Y,N,N,N,20
F10,S3R PP4S1,RPV,UNKNOWN,VIC,NFQ-MGB,34.94946671,34.23516464,0.631073415,7573.553711,12421.34863,4354.670898,TRUE,0.021432468,TRUE,3,33,NA,Y,N,N,N,20
F11,S3R PP4S1,PAV,UNKNOWN,FAM,NFQ-MGB,35.05327606,35.86175919,0.944124937,5492.274902,3649.305908,1912.941406,TRUE,0.013750629,TRUE,3,34,NA,Y,N,N,N,20
F11,S3R PP4S1,RPV,UNKNOWN,VIC,NFQ-MGB,34.00284576,34.23516464,0.631073415,13688.82031,12421.34863,4354.670898,TRUE,0.021432468,TRUE,3,32,NA,Y,N,N,N,20
F12,S3R PP4S1,PAV,UNKNOWN,FAM,NFQ-MGB,35.63265228,35.86175919,0.944124937,3782.308594,3649.305908,1912.941406,TRUE,0.013750629,TRUE,3,34,NA,Y,N,N,N,20
F12,S3R PP4S1,RPV,UNKNOWN,VIC,NFQ-MGB,33.75318146,34.23516464,0.631073415,16001.67188,12421.34863,4354.670898,TRUE,0.021432468,TRUE,3,32,NA,Y,N,N,N,20
G1,S2 NPR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G1,S2 NPR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.00709534,21.79450989,0.184726551,24771728,28416742,3169641.75,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G2,S2 NPR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G2,S2 NPR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.673069,21.79450989,0.184726551,30525668,28416742,3169641.75,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G3,S2 NPR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G3,S2 NPR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.70336533,21.79450989,0.184726551,29952828,28416742,3169641.75,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G4,S2 NP4S1,PAV,UNKNOWN,FAM,NFQ-MGB,34.2951355,34.35925674,0.233322278,8948.095703,8649.69043,1258.308105,TRUE,0.013750629,TRUE,3,33,NA,N,N,N,N,20
G4,S2 NP4S1,RPV,UNKNOWN,VIC,NFQ-MGB,34.60237885,34.54696655,0.161973342,9409.262695,9774.84375,1011.09436,TRUE,0.021432468,TRUE,3,33,NA,N,N,N,N,20
G5,S2 NP4S1,PAV,UNKNOWN,FAM,NFQ-MGB,34.61793518,34.35925674,0.233322278,7269.00293,8649.69043,1258.308105,TRUE,0.013750629,TRUE,3,33,NA,N,N,N,N,20
G5,S2 NP4S1,RPV,UNKNOWN,VIC,NFQ-MGB,34.67396164,34.54696655,0.161973342,8997.387695,9774.84375,1011.09436,TRUE,0.021432468,TRUE,3,33,NA,N,N,N,N,20
G6,S2 NP4S1,PAV,UNKNOWN,FAM,NFQ-MGB,34.16469955,34.35925674,0.233322278,9731.972656,8649.69043,1258.308105,TRUE,0.013750629,TRUE,3,33,NA,N,N,N,N,20
G6,S2 NP4S1,RPV,UNKNOWN,VIC,NFQ-MGB,34.36455917,34.54696655,0.161973342,10917.88184,9774.84375,1011.09436,TRUE,0.021432468,TRUE,3,32,NA,N,N,N,N,20
G7,S3R LR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G7,S3R LR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,22.33656693,21.84230614,0.429006606,20159712,28089530,6891546.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G8,S3R LR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G8,S3R LR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.56642914,21.84230614,0.429006606,32630558,28089530,6891546.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G9,S3R LR4S1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G9,S3R LR4S1,RPV,UNKNOWN,VIC,NFQ-MGB,21.62392235,21.84230614,0.429006606,31478318,28089530,6891546.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G10,S3R NPR5I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G10,S3R NPR5I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.37709808,21.89489937,0.42157039,19655206,27162282,6596400.5,TRUE,0.021432468,TRUE,3,21,NA,N,Y,N,Y,20
G11,S3R NPR5I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G11,S3R NPR5I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.59604836,21.89489937,0.42157039,32031778,27162282,6596400.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
G12,S3R NPR5I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.013750629,TRUE,3,44,NA,N,Y,N,Y,20
G12,S3R NPR5I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.71155357,21.89489937,0.42157039,29799860,27162282,6596400.5,TRUE,0.021432468,TRUE,3,20,NA,N,Y,N,Y,20
H1,S2 NP4I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.73338318,35.56025696,0.298254907,3544.804443,4013.432861,808.0097046,TRUE,0.013750629,TRUE,3,34,NA,N,N,N,N,20
H1,S2 NP4I1,RPV,UNKNOWN,VIC,NFQ-MGB,23.3468895,23.29545593,0.212912738,10718132,11134920,1512177.5,TRUE,0.021432468,TRUE,3,21,NA,N,N,N,N,20
H2,S2 NP4I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.21586227,35.56025696,0.298254907,4946.438965,4013.432861,808.0097046,TRUE,0.013750629,TRUE,3,34,NA,N,N,Y,N,20
H2,S2 NP4I1,RPV,UNKNOWN,VIC,NFQ-MGB,23.0615387,23.29545593,0.212912738,12811781,11134920,1512177.5,TRUE,0.021432468,TRUE,3,21,NA,N,N,Y,N,20
H3,S2 NP4I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.73152161,35.56025696,0.298254907,3549.05542,4013.432861,808.0097046,TRUE,0.013750629,TRUE,3,34,NA,N,N,N,N,20
H3,S2 NP4I1,RPV,UNKNOWN,VIC,NFQ-MGB,23.47794151,23.29545593,0.212912738,9874846,11134920,1512177.5,TRUE,0.021432468,TRUE,3,22,NA,N,N,N,N,20
H4,S2 LP4S2,PAV,UNKNOWN,FAM,NFQ-MGB,35.32965851,35.4946022,0.673731625,4597.004395,4384.071777,1721.825317,TRUE,0.013750629,TRUE,3,34,NA,Y,N,N,N,20
H4,S2 LP4S2,RPV,UNKNOWN,VIC,NFQ-MGB,33.49394226,33.37327957,0.155773729,18817.62891,20357.51172,2024.75769,TRUE,0.021432468,TRUE,3,31,NA,Y,N,N,N,20
H5,S2 LP4S2,PAV,UNKNOWN,FAM,NFQ-MGB,34.9186554,35.4946022,0.673731625,5989.527832,4384.071777,1721.825317,TRUE,0.013750629,TRUE,3,33,NA,Y,N,N,N,20
H5,S2 LP4S2,RPV,UNKNOWN,VIC,NFQ-MGB,33.19742584,33.37327957,0.155773729,22651.00586,20357.51172,2024.75769,TRUE,0.021432468,TRUE,3,31,NA,Y,N,N,N,20
H6,S2 LP4S2,PAV,UNKNOWN,FAM,NFQ-MGB,36.23548508,35.4946022,0.673731625,2565.683594,4384.071777,1721.825317,TRUE,0.013750629,TRUE,3,35,NA,Y,N,N,N,20
